population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Malawi,Male,Age-standardized,Other mental disorders,Percent,2021,0.01855121488193,0.0231834629224044,0.0145968969746996
All Population,Prevalence,Malawi,Female,Age-standardized,Other mental disorders,Percent,2021,0.0124124700164904,0.0158594146156639,0.0097803956102287
All Population,Prevalence,Côte d'Ivoire,Male,Age-standardized,Schizophrenia,Percent,2021,0.0028710494403657,0.0035384716577206,0.0022166774827736
All Population,Prevalence,Côte d'Ivoire,Female,Age-standardized,Schizophrenia,Percent,2021,0.0029403166419996,0.003583500382458,0.0022650568723825
All Population,Prevalence,Paraguay,Male,Age-standardized,Schizophrenia,Percent,2021,0.0033693595050973,0.0041742743547573,0.0026082639497165
All Population,Prevalence,Paraguay,Female,Age-standardized,Schizophrenia,Percent,2021,0.0029597470030506,0.0036439677167537,0.002308011439952
All Population,Prevalence,Côte d'Ivoire,Male,Age-standardized,Depressive disorders,Percent,2021,0.0304326521149158,0.0369934103157735,0.0251853086396665
All Population,Prevalence,Côte d'Ivoire,Female,Age-standardized,Depressive disorders,Percent,2021,0.0436258876970133,0.0534996523523739,0.0363678471839974
All Population,Prevalence,Côte d'Ivoire,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0045112905886424,0.0057220925404089,0.0035350988651339
All Population,Prevalence,Côte d'Ivoire,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0046618129545464,0.005885849280253,0.003642359590783
All Population,Prevalence,Côte d'Ivoire,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0547345957674365,0.0696272622947025,0.0438196736704531
All Population,Prevalence,Côte d'Ivoire,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0855537219767623,0.111115466131708,0.0672665603967969
All Population,Prevalence,Côte d'Ivoire,Male,Age-standardized,Eating disorders,Percent,2021,0.000879148388744,0.0012339952721872,0.0006603441627743
All Population,Prevalence,Côte d'Ivoire,Female,Age-standardized,Eating disorders,Percent,2021,0.0021345227245641,0.0028022112400852,0.0016352918708369
All Population,Prevalence,Côte d'Ivoire,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0101276082194858,0.0186709035658783,0.0050205829322912
All Population,Prevalence,Côte d'Ivoire,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0037692970733867,0.0069908066766519,0.0018647836233948
All Population,Prevalence,Côte d'Ivoire,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.012223048282027,0.0168894507570655,0.0082333436065449
All Population,Prevalence,Côte d'Ivoire,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.006053324258676,0.0085501318327356,0.0041346185283537
All Population,Prevalence,Côte d'Ivoire,Male,Age-standardized,Conduct disorder,Percent,2021,0.0074869506498777,0.0094821977933723,0.0057279421178894
All Population,Prevalence,Côte d'Ivoire,Female,Age-standardized,Conduct disorder,Percent,2021,0.004131389506174,0.0054360116889571,0.0028239208363051
All Population,Prevalence,Timor-Leste,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0086682878471815,0.0123234958342838,0.0061142650759401
All Population,Prevalence,Timor-Leste,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0032346455048017,0.0046309121876968,0.0022054371984485
All Population,Prevalence,Timor-Leste,Male,Age-standardized,Conduct disorder,Percent,2021,0.0057029327369081,0.0074491796732908,0.0041747623776109
All Population,Prevalence,Timor-Leste,Female,Age-standardized,Conduct disorder,Percent,2021,0.0026936266731883,0.0035784892376999,0.0018883811896634
All Population,Prevalence,Timor-Leste,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0078342451406826,0.0146961187900359,0.0032328909810507
All Population,Prevalence,Timor-Leste,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0117888465454465,0.0193040272933877,0.0059731974855398
All Population,Prevalence,Timor-Leste,Male,Age-standardized,Other mental disorders,Percent,2021,0.0185386544630972,0.0231212457709274,0.0145505018309038
All Population,Prevalence,Timor-Leste,Female,Age-standardized,Other mental disorders,Percent,2021,0.0124583924409763,0.0158536350826998,0.0097729102942356
All Population,Prevalence,Lebanon,Male,Age-standardized,Schizophrenia,Percent,2021,0.0037061950296802,0.0045531860972096,0.0029141726006403
All Population,Prevalence,Lebanon,Female,Age-standardized,Schizophrenia,Percent,2021,0.0033781262585205,0.0041862876485071,0.0026019264127157
All Population,Prevalence,Tokelau,Male,Age-standardized,Depressive disorders,Percent,2021,0.0338596739253979,0.0465820025651695,0.0243463891606443
All Population,Prevalence,Tokelau,Female,Age-standardized,Depressive disorders,Percent,2021,0.0328883514208231,0.0438451575560748,0.0244277371437928
All Population,Prevalence,Colombia,Male,Age-standardized,Schizophrenia,Percent,2021,0.0036183675789814,0.0044230659302468,0.0028088411309148
All Population,Prevalence,Colombia,Female,Age-standardized,Schizophrenia,Percent,2021,0.0033930070858105,0.0041756062516882,0.0026022723293188
All Population,Prevalence,Eswatini,Male,Age-standardized,Depressive disorders,Percent,2021,0.0408656452993326,0.051169874579982,0.0327397424516309
All Population,Prevalence,Eswatini,Female,Age-standardized,Depressive disorders,Percent,2021,0.0479445377884006,0.059164870279685,0.0392574139888285
All Population,Prevalence,Eswatini,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0046031431762796,0.0058832355696354,0.0036957316110148
All Population,Prevalence,Eswatini,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0047931341042156,0.0061294015356793,0.0038433391252302
All Population,Prevalence,Eswatini,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0403805877940202,0.050951288363356,0.0306872024165952
All Population,Prevalence,Eswatini,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0571238328056471,0.0726039657106132,0.0444030064034322
All Population,Prevalence,Eswatini,Male,Age-standardized,Eating disorders,Percent,2021,0.0010910625240401,0.0015040088887579,0.000829274189827
All Population,Prevalence,Eswatini,Female,Age-standardized,Eating disorders,Percent,2021,0.0025778693901517,0.0033511843710002,0.0020155138702198
All Population,Prevalence,Eswatini,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0098404485710134,0.018109196788792,0.0049177043218778
All Population,Prevalence,Eswatini,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0036302382431116,0.0067094531370553,0.0018104748143491
All Population,Prevalence,Eswatini,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0145412826322753,0.0199557058660567,0.0102473316962075
All Population,Prevalence,Eswatini,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0061073221874885,0.0086147275456185,0.0041713678851545
All Population,Prevalence,Sao Tome and Principe,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0103997672741477,0.0192755271764171,0.0051213643014111
All Population,Prevalence,Sao Tome and Principe,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0039038008719054,0.0072365237214394,0.0019275327357579
All Population,Prevalence,Sao Tome and Principe,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0121550882194982,0.0168116549872341,0.00819827321479
All Population,Prevalence,Sao Tome and Principe,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0060539949841885,0.0085479590751759,0.0041407194793641
All Population,Prevalence,Sao Tome and Principe,Male,Age-standardized,Conduct disorder,Percent,2021,0.0074450596110766,0.0094167204572688,0.0057063356967477
All Population,Prevalence,Sao Tome and Principe,Female,Age-standardized,Conduct disorder,Percent,2021,0.0041317272767093,0.0054302547731374,0.0028281918410408
All Population,Prevalence,Sao Tome and Principe,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0026864958029583,0.0068310828722417,0.0004488312076564
All Population,Prevalence,Sao Tome and Principe,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0024577157744525,0.0053325874284041,0.0006306032377693
All Population,Prevalence,Sao Tome and Principe,Male,Age-standardized,Other mental disorders,Percent,2021,0.0182984354739537,0.0228197243574962,0.0143625076098696
All Population,Prevalence,Sao Tome and Principe,Female,Age-standardized,Other mental disorders,Percent,2021,0.0123813563021881,0.015794858418684,0.0097209044124485
All Population,Prevalence,Cook Islands,Male,Age-standardized,Schizophrenia,Percent,2021,0.0036330584948835,0.0044356210583288,0.0028354254948436
All Population,Prevalence,Cook Islands,Female,Age-standardized,Schizophrenia,Percent,2021,0.0032018623511862,0.0039798101534101,0.0025403943706384
All Population,Prevalence,Cook Islands,Male,Age-standardized,Depressive disorders,Percent,2021,0.0340226657633202,0.0467370944455014,0.0245369277148031
All Population,Prevalence,Cook Islands,Female,Age-standardized,Depressive disorders,Percent,2021,0.0328854176193286,0.0439523865478017,0.0244273322994381
All Population,Prevalence,Canada,Male,Age-standardized,Schizophrenia,Percent,2021,0.0025796412592454,0.0027186654629205,0.0024668963742136
All Population,Prevalence,Canada,Female,Age-standardized,Schizophrenia,Percent,2021,0.002008580500496,0.0021087643056438,0.0019152410911301
All Population,Prevalence,Canada,Male,Age-standardized,Depressive disorders,Percent,2021,0.0285822022885776,0.0322925627311466,0.0254107249157551
All Population,Prevalence,Canada,Female,Age-standardized,Depressive disorders,Percent,2021,0.0498258441139691,0.0555425768766792,0.0449677391296103
All Population,Prevalence,Tokelau,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0038764283654822,0.0049214728444683,0.0030705128406309
All Population,Prevalence,Tokelau,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0038505280378544,0.0049441138204962,0.0030668906053989
All Population,Prevalence,Tokelau,Male,Age-standardized,Anxiety disorders,Percent,2021,0.036155670693924,0.0530942206093977,0.0270020195028224
All Population,Prevalence,Tokelau,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0496831744537604,0.0690816037579026,0.0374520496426567
All Population,Prevalence,Tokelau,Male,Age-standardized,Eating disorders,Percent,2021,0.0010988645592752,0.0015253462979067,0.0008130431794725
All Population,Prevalence,Tokelau,Female,Age-standardized,Eating disorders,Percent,2021,0.0024806252063253,0.0032562706254735,0.0018948619994763
All Population,Prevalence,Tokelau,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0091241177243254,0.0155522091730556,0.0048912535141742
All Population,Prevalence,Tokelau,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0033029500933766,0.0054571490988554,0.0018385469319046
All Population,Prevalence,Tokelau,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0130677006704504,0.0182162954319728,0.0090132302201759
All Population,Prevalence,Tokelau,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0047678016722087,0.0066799326263225,0.003316518035307
All Population,Prevalence,Tokelau,Male,Age-standardized,Conduct disorder,Percent,2021,0.0066091390699408,0.008384416846786,0.0049171577566298
All Population,Prevalence,Tokelau,Female,Age-standardized,Conduct disorder,Percent,2021,0.003093484550731,0.0041577387289664,0.0021006841620592
All Population,Prevalence,Tokelau,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0049110047444574,0.0101191348210871,0.0016711319070887
All Population,Prevalence,Tokelau,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0052696898404818,0.0096345575668009,0.0024400731564155
All Population,Prevalence,Tokelau,Male,Age-standardized,Other mental disorders,Percent,2021,0.018768050838345,0.0234659796817071,0.0147407925786046
All Population,Prevalence,Tokelau,Female,Age-standardized,Other mental disorders,Percent,2021,0.0125446566999788,0.0160172127562763,0.0098642588806183
All Population,Prevalence,Costa Rica,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0111886048948758,0.0188382769449018,0.0060638711357091
All Population,Prevalence,Costa Rica,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0041676704138732,0.0071535920273776,0.0021993720033897
All Population,Prevalence,Costa Rica,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0166350903814173,0.0227445999433477,0.0117095384378831
All Population,Prevalence,Costa Rica,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0065593659176622,0.0093602331130893,0.0045402512372386
All Population,Prevalence,Costa Rica,Male,Age-standardized,Conduct disorder,Percent,2021,0.0081753037262831,0.0102179586872265,0.0062527469879889
All Population,Prevalence,Costa Rica,Female,Age-standardized,Conduct disorder,Percent,2021,0.0043787026750453,0.0058443942080987,0.003071023378007
All Population,Prevalence,Costa Rica,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0043304824466175,0.0094552593891547,0.0013396795016129
All Population,Prevalence,Costa Rica,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0039050376750308,0.0076084770434419,0.0016770739161933
All Population,Prevalence,Costa Rica,Male,Age-standardized,Other mental disorders,Percent,2021,0.0191303076182658,0.0239569336597117,0.0149986913123707
All Population,Prevalence,Costa Rica,Female,Age-standardized,Other mental disorders,Percent,2021,0.0126836231403445,0.0161810304102364,0.0099896652437495
All Population,Prevalence,Northern Mariana Islands,Male,Age-standardized,Schizophrenia,Percent,2021,0.003596729854175,0.0044378523031524,0.0027955795204772
All Population,Prevalence,Northern Mariana Islands,Female,Age-standardized,Schizophrenia,Percent,2021,0.0030954446080614,0.0038581310394283,0.0024188803143467
All Population,Prevalence,Northern Mariana Islands,Male,Age-standardized,Depressive disorders,Percent,2021,0.0340923661605846,0.0469258811123319,0.0245767586500091
All Population,Prevalence,Northern Mariana Islands,Female,Age-standardized,Depressive disorders,Percent,2021,0.0329803639711571,0.0440309493501933,0.0244838381977974
All Population,Prevalence,Micronesia (Federated States of),Male,Age-standardized,Eating disorders,Percent,2021,0.0007721949234861,0.0010894737108527,0.0005828797588139
All Population,Prevalence,Micronesia (Federated States of),Female,Age-standardized,Eating disorders,Percent,2021,0.0017405478454801,0.0023247944277238,0.0013321266109728
All Population,Prevalence,Micronesia (Federated States of),Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0089257185114837,0.0153163337820314,0.0047689374337272
All Population,Prevalence,Micronesia (Federated States of),Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0032432777925614,0.0053619134763374,0.0018024431332549
All Population,Prevalence,Micronesia (Federated States of),Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0128543079863284,0.0179412857814534,0.008883963282795
All Population,Prevalence,Micronesia (Federated States of),Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0047248585840812,0.006628077622963,0.0032916127363989
All Population,Prevalence,Micronesia (Federated States of),Male,Age-standardized,Conduct disorder,Percent,2021,0.0065007847912832,0.0082031830156614,0.0048412250125018
All Population,Prevalence,Micronesia (Federated States of),Female,Age-standardized,Conduct disorder,Percent,2021,0.0030657856425544,0.0041336226747661,0.0020800064152928
All Population,Prevalence,Micronesia (Federated States of),Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0054306883277312,0.0109966629148823,0.0020486977861158
All Population,Prevalence,Micronesia (Federated States of),Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0057178471666578,0.0104037174975624,0.0026869275303571
All Population,Prevalence,Micronesia (Federated States of),Male,Age-standardized,Other mental disorders,Percent,2021,0.0184611941800741,0.0230398510445427,0.0144915571932015
All Population,Prevalence,Micronesia (Federated States of),Female,Age-standardized,Other mental disorders,Percent,2021,0.0124316371799911,0.015856732610763,0.0097772944209539
All Population,Prevalence,Eswatini,Male,Age-standardized,Conduct disorder,Percent,2021,0.0078652399487555,0.0098732004900534,0.0060512403484199
All Population,Prevalence,Eswatini,Female,Age-standardized,Conduct disorder,Percent,2021,0.0042008621813532,0.005642374268086,0.0029403447371585
All Population,Prevalence,Eswatini,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0029164822823932,0.0070331653724707,0.0007492634062073
All Population,Prevalence,Eswatini,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0028510353627731,0.0059629155385689,0.0010910584993737
All Population,Prevalence,Eswatini,Male,Age-standardized,Other mental disorders,Percent,2021,0.0187147729743522,0.0233786787370049,0.0147151745358526
All Population,Prevalence,Eswatini,Female,Age-standardized,Other mental disorders,Percent,2021,0.0124903663939943,0.0159489810729146,0.0098359789978511
All Population,Prevalence,Northern Mariana Islands,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.009687044605766,0.0166048679524254,0.0050931057546529
All Population,Prevalence,Northern Mariana Islands,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0034910814828335,0.0057885379004182,0.0019063014122653
All Population,Prevalence,Northern Mariana Islands,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0131975570135352,0.0183659768516267,0.0090983376217891
All Population,Prevalence,Northern Mariana Islands,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0047881564919758,0.0067133893288244,0.0033349412506089
All Population,Prevalence,Northern Mariana Islands,Male,Age-standardized,Conduct disorder,Percent,2021,0.0066749054735994,0.0084581430138136,0.0049686571112403
All Population,Prevalence,Northern Mariana Islands,Female,Age-standardized,Conduct disorder,Percent,2021,0.0031068858878403,0.0041844669102547,0.0021081848997222
All Population,Prevalence,Northern Mariana Islands,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0046755315632313,0.0100320078262597,0.0015750484615224
All Population,Prevalence,Northern Mariana Islands,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0050058396384447,0.0090707974224194,0.0023588663931239
All Population,Prevalence,Northern Mariana Islands,Male,Age-standardized,Other mental disorders,Percent,2021,0.0189550093119965,0.0237498810482831,0.0148633773984931
All Population,Prevalence,Northern Mariana Islands,Female,Age-standardized,Other mental disorders,Percent,2021,0.0125985484417682,0.016059337374108,0.009922651570127
All Population,Prevalence,Bhutan,Male,Age-standardized,Schizophrenia,Percent,2021,0.0040820241782913,0.0050613063113355,0.0031815648589931
All Population,Prevalence,Bhutan,Female,Age-standardized,Schizophrenia,Percent,2021,0.003394237226196,0.0041562314769152,0.0026690310347014
All Population,Prevalence,Gambia,Male,Age-standardized,Depressive disorders,Percent,2021,0.0315677676669447,0.0370757183829471,0.0271595290930169
All Population,Prevalence,Gambia,Female,Age-standardized,Depressive disorders,Percent,2021,0.0405465720998707,0.0479220821844031,0.0351218292234525
All Population,Prevalence,Cook Islands,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0039096443327514,0.0049713176115847,0.0030614161336629
All Population,Prevalence,Cook Islands,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0039721057351928,0.0050929063534447,0.0031108428085963
All Population,Prevalence,Cook Islands,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0362968567367842,0.0533923889905223,0.0271144812074677
All Population,Prevalence,Cook Islands,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0495968345392611,0.0689911157102329,0.0374300065893135
All Population,Prevalence,Cook Islands,Male,Age-standardized,Eating disorders,Percent,2021,0.0014578695339788,0.0020102948995291,0.0010781859195204
All Population,Prevalence,Cook Islands,Female,Age-standardized,Eating disorders,Percent,2021,0.0032614260384036,0.0043059798449859,0.0025027669995969
All Population,Prevalence,United Kingdom,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0135037089036662,0.0247889228673537,0.0066556458193426
All Population,Prevalence,United Kingdom,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0044555386143809,0.0075144481427462,0.0024475071611509
All Population,Prevalence,United Kingdom,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0181485298612989,0.0259156251136677,0.0129086178500685
All Population,Prevalence,United Kingdom,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.006255501523955,0.0089123583484793,0.0042174825227386
All Population,Prevalence,United Kingdom,Male,Age-standardized,Conduct disorder,Percent,2021,0.0092109548440251,0.0114395787136684,0.0069734203868125
All Population,Prevalence,United Kingdom,Female,Age-standardized,Conduct disorder,Percent,2021,0.0049212667964188,0.0065031846344931,0.0034560957032772
All Population,Prevalence,United Kingdom,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0065342784372693,0.0134416233138231,0.0022634843274082
All Population,Prevalence,United Kingdom,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0054868582472778,0.0102038255360911,0.0024101890056638
All Population,Prevalence,United Kingdom,Male,Age-standardized,Other mental disorders,Percent,2021,0.0205767969990738,0.0259655760563508,0.0162127171752079
All Population,Prevalence,United Kingdom,Female,Age-standardized,Other mental disorders,Percent,2021,0.013012989709508,0.016215513154371,0.0103882646515484
All Population,Prevalence,Northern Mariana Islands,Male,Age-standardized,Bipolar disorder,Percent,2021,0.003888892678265,0.0049954269151652,0.0030744065158945
All Population,Prevalence,Northern Mariana Islands,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0039044817041011,0.0049439140083871,0.0030433506265404
All Population,Prevalence,Northern Mariana Islands,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0364292255356372,0.0535671881581476,0.0272200271026522
All Population,Prevalence,Northern Mariana Islands,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0497850656028018,0.0691587731308846,0.0375623486522107
All Population,Prevalence,Northern Mariana Islands,Male,Age-standardized,Eating disorders,Percent,2021,0.0013028046987406,0.0018224357525115,0.0009620386905277
All Population,Prevalence,Northern Mariana Islands,Female,Age-standardized,Eating disorders,Percent,2021,0.0029134651062668,0.0038097762116742,0.0022477745241354
All Population,Prevalence,Gabon,Male,Age-standardized,Schizophrenia,Percent,2021,0.0029905514054679,0.0036990292155684,0.0023055711282719
All Population,Prevalence,Gabon,Female,Age-standardized,Schizophrenia,Percent,2021,0.0029197579939686,0.0035992511159182,0.0022916702795912
All Population,Prevalence,Gabon,Male,Age-standardized,Depressive disorders,Percent,2021,0.0461068091117702,0.0596847295464805,0.0359244271560034
All Population,Prevalence,Gabon,Female,Age-standardized,Depressive disorders,Percent,2021,0.0662201843577059,0.0870334608413387,0.0498931005155545
All Population,Prevalence,Gabon,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0045298537065557,0.0058193673483428,0.003539494229612
All Population,Prevalence,Gabon,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0047322974184387,0.0060117186185256,0.0037837918607587
All Population,Prevalence,Gabon,Male,Age-standardized,Anxiety disorders,Percent,2021,0.054010163216304,0.0648618812515157,0.0434528159174582
All Population,Prevalence,Gabon,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0649956024003931,0.0777396735654665,0.0524849951534552
All Population,Prevalence,Gabon,Male,Age-standardized,Eating disorders,Percent,2021,0.0012699221662955,0.00171896041549,0.0009582172537293
All Population,Prevalence,Gabon,Female,Age-standardized,Eating disorders,Percent,2021,0.0030249414024206,0.003964047208295,0.0023528849569403
All Population,Prevalence,Bhutan,Male,Age-standardized,Depressive disorders,Percent,2021,0.0322352581497921,0.038953449074769,0.027094554570997
All Population,Prevalence,Bhutan,Female,Age-standardized,Depressive disorders,Percent,2021,0.0359068610726232,0.0432165146669137,0.0304066617596366
All Population,Prevalence,Liberia,Male,Age-standardized,Schizophrenia,Percent,2021,0.0028970057929107,0.0035563977611186,0.0022714259017136
All Population,Prevalence,Liberia,Female,Age-standardized,Schizophrenia,Percent,2021,0.0029320839216346,0.0036237222668661,0.0023183199376569
All Population,Prevalence,Liberia,Male,Age-standardized,Depressive disorders,Percent,2021,0.0314362997845328,0.0367405879530622,0.0270414057823605
All Population,Prevalence,Liberia,Female,Age-standardized,Depressive disorders,Percent,2021,0.0404669054762322,0.0477046646316186,0.0350904160979898
All Population,Prevalence,Liberia,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0044817631660145,0.005674484134069,0.0034870881257336
All Population,Prevalence,Liberia,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0046371500773282,0.005883966126522,0.0036641431733915
All Population,Prevalence,Gambia,Male,Age-standardized,Bipolar disorder,Percent,2021,0.0045440356208836,0.0057272955129138,0.0035979943860909
All Population,Prevalence,Gambia,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0047017425444766,0.0059782723763517,0.0037434086921258
All Population,Prevalence,Gambia,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0567308233002887,0.072640001778782,0.0452555318640602
All Population,Prevalence,Gambia,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0825673119828349,0.1076779180054495,0.0643567842974395
All Population,Prevalence,Gambia,Male,Age-standardized,Eating disorders,Percent,2021,0.0007082599249423,0.0009958125461685,0.0005344350937707
All Population,Prevalence,Gambia,Female,Age-standardized,Eating disorders,Percent,2021,0.0017399404496501,0.0022719609772005,0.0013299391281735
All Population,Prevalence,Gambia,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0101191876875114,0.018709520464841,0.0050071489281984
All Population,Prevalence,Gambia,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0037820195036016,0.0070077043455307,0.0018718518613561
All Population,Prevalence,Gambia,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0122468319767176,0.0169236572837471,0.008241476157049
All Population,Prevalence,Gambia,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0060837144976067,0.0085981604905388,0.0041546533203828
All Population,Prevalence,Gambia,Male,Age-standardized,Conduct disorder,Percent,2021,0.0075013276406703,0.0094530586630016,0.0057570286788535
All Population,Prevalence,Gambia,Female,Age-standardized,Conduct disorder,Percent,2021,0.0041519721430965,0.0054548970244046,0.0028446150845385
All Population,Prevalence,Gambia,Male,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0026964588010175,0.007054806760295,0.0004353271511863
All Population,Prevalence,Gambia,Female,Age-standardized,Idiopathic developmental intellectual disability,Percent,2021,0.0025504082460838,0.0055812720332083,0.0006014694027515
All Population,Prevalence,Gambia,Male,Age-standardized,Other mental disorders,Percent,2021,0.0184366687199745,0.0230056397490363,0.0145001291588361
All Population,Prevalence,Gambia,Female,Age-standardized,Other mental disorders,Percent,2021,0.0124424048180725,0.0159037726092012,0.0097940919920217
All Population,Prevalence,Finland,Male,Age-standardized,Schizophrenia,Percent,2021,0.0042512898602338,0.0052268340572064,0.0032552534128442
All Population,Prevalence,Finland,Female,Age-standardized,Schizophrenia,Percent,2021,0.0037937436164081,0.0046191618834314,0.0029664538087966
All Population,Prevalence,Marshall Islands,Male,Age-standardized,Bipolar disorder,Percent,2021,0.003780089012388,0.0047884586768197,0.0030095676926783
All Population,Prevalence,Marshall Islands,Female,Age-standardized,Bipolar disorder,Percent,2021,0.0037980548107735,0.0048094993339775,0.0030191937161756
All Population,Prevalence,Marshall Islands,Male,Age-standardized,Anxiety disorders,Percent,2021,0.0357553782950328,0.0525564073206547,0.0267754560106719
All Population,Prevalence,Marshall Islands,Female,Age-standardized,Anxiety disorders,Percent,2021,0.0493366179185322,0.0686695689595778,0.0373054409093831
All Population,Prevalence,Marshall Islands,Male,Age-standardized,Eating disorders,Percent,2021,0.0008485479009975,0.0012230052115124,0.0006253452932709
All Population,Prevalence,Marshall Islands,Female,Age-standardized,Eating disorders,Percent,2021,0.0019164353807185,0.0025705565371753,0.0014910359992625
All Population,Prevalence,Marshall Islands,Male,Age-standardized,Autism spectrum disorders,Percent,2021,0.0081454904569286,0.013968699022368,0.0043443213418073
All Population,Prevalence,Marshall Islands,Female,Age-standardized,Autism spectrum disorders,Percent,2021,0.0029434396821329,0.0048603989006456,0.0016373927078713
All Population,Prevalence,Marshall Islands,Male,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0129011042284695,0.0179955246406524,0.0089045181660992
All Population,Prevalence,Marshall Islands,Female,Age-standardized,Attention-deficit/hyperactivity disorder,Percent,2021,0.0047265048350786,0.0066379053192932,0.0032882835999757
All Population,Prevalence,Marshall Islands,Male,Age-standardized,Conduct disorder,Percent,2021,0.0065243243387935,0.0082427945183857,0.0048656869861489
