population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Taiwan,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0025879633127448,0.0050241040352409,0.001157544268004
All Population,Prevalence,Grenada,Male,All ages,Other mental disorders,Percent,2023,0.0213350287480523,0.0265861539306041,0.016745840242566
All Population,Prevalence,Grenada,Female,All ages,Other mental disorders,Percent,2023,0.0146656382130689,0.0187308569327562,0.0115805336919036
All Population,Prevalence,Taiwan,Male,All ages,Other mental disorders,Percent,2023,0.025493251695585,0.0314030685785017,0.0200565764040951
All Population,Prevalence,Taiwan,Female,All ages,Other mental disorders,Percent,2023,0.0177186092195119,0.0224433271437365,0.0141125348174226
All Population,Prevalence,Armenia,Male,All ages,Schizophrenia,Percent,2023,0.0039132950607634,0.0047979856874608,0.0031136619806847
All Population,Prevalence,Armenia,Female,All ages,Schizophrenia,Percent,2023,0.0038423547193534,0.0046830621964609,0.0030575176216933
All Population,Prevalence,Armenia,Male,All ages,Depressive disorders,Percent,2023,0.0359241983673746,0.0454667130113416,0.0282332952576482
All Population,Prevalence,Armenia,Female,All ages,Depressive disorders,Percent,2023,0.0534449282854538,0.0666794616378461,0.0428879813716693
All Population,Prevalence,Armenia,Male,All ages,Bipolar disorder,Percent,2023,0.0054513304404665,0.0067641418396529,0.0043153545551792
All Population,Prevalence,Armenia,Female,All ages,Bipolar disorder,Percent,2023,0.0060075226134703,0.0074629589536938,0.0048383945073139
All Population,Prevalence,Armenia,Male,All ages,Anxiety disorders,Percent,2023,0.0621119522673131,0.0812892043372915,0.0472505452554926
All Population,Prevalence,Armenia,Female,All ages,Anxiety disorders,Percent,2023,0.0884664460589784,0.1132267010058581,0.0687896662349908
All Population,Prevalence,Saint Lucia,Male,All ages,Autism spectrum disorders,Percent,2023,0.0084138183464975,0.0147391943401037,0.0044514668449922
All Population,Prevalence,Saint Lucia,Female,All ages,Autism spectrum disorders,Percent,2023,0.0030187995369106,0.0052979595456171,0.0016090881033377
All Population,Prevalence,Saint Lucia,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0315216080422574,0.0429303804667381,0.0229053277712919
All Population,Prevalence,Saint Lucia,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0116224940961808,0.016125073156905,0.0085048241901947
All Population,Prevalence,Saint Lucia,Male,All ages,Conduct disorder,Percent,2023,0.0054964378599857,0.006715969053976,0.0042406146758791
All Population,Prevalence,Saint Lucia,Female,All ages,Conduct disorder,Percent,2023,0.0027127299481474,0.0036601638779743,0.0018638655712892
All Population,Prevalence,Saint Lucia,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0045328677388189,0.0092513525887678,0.0015493800647254
All Population,Prevalence,Saint Lucia,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0038900198729926,0.0074449925473667,0.0018681690184484
All Population,Prevalence,Saint Lucia,Male,All ages,Other mental disorders,Percent,2023,0.0226087745516189,0.0282078164913287,0.017774637138921
All Population,Prevalence,Saint Lucia,Female,All ages,Other mental disorders,Percent,2023,0.0155891040112606,0.0199113510426251,0.0123606341693329
All Population,Prevalence,Portugal,Male,All ages,Schizophrenia,Percent,2023,0.0038646405709331,0.0047367695276481,0.0030890006611025
All Population,Prevalence,Portugal,Female,All ages,Schizophrenia,Percent,2023,0.0035103650372193,0.0042841156155161,0.0027928323757121
All Population,Prevalence,Cameroon,Male,All ages,Bipolar disorder,Percent,2023,0.0036269622574267,0.0048206504060028,0.0028570352738481
All Population,Prevalence,Cameroon,Female,All ages,Bipolar disorder,Percent,2023,0.0038028012348487,0.0049913782339577,0.0029118180227438
All Population,Prevalence,Cameroon,Male,All ages,Anxiety disorders,Percent,2023,0.0681640715860278,0.0966474860311214,0.0502686236080786
All Population,Prevalence,Cameroon,Female,All ages,Anxiety disorders,Percent,2023,0.0998840664495292,0.1370775350415119,0.0731967515020499
All Population,Prevalence,Cameroon,Male,All ages,Eating disorders,Percent,2023,0.0008573685263482,0.0012017521151253,0.0006327902536813
All Population,Prevalence,Cameroon,Female,All ages,Eating disorders,Percent,2023,0.0021599355772912,0.0028287229093219,0.0016442487067733
All Population,Prevalence,Cameroon,Male,All ages,Autism spectrum disorders,Percent,2023,0.0114683436499136,0.0242001941911707,0.0054171667795526
All Population,Prevalence,Cameroon,Female,All ages,Autism spectrum disorders,Percent,2023,0.0042739999308436,0.0089808654777197,0.0020210221103149
All Population,Prevalence,Cameroon,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.015052550271369,0.0208786482002408,0.0101127058248698
All Population,Prevalence,Cameroon,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0073606658890914,0.0104471347620615,0.0049807709873388
All Population,Prevalence,Cameroon,Male,All ages,Conduct disorder,Percent,2023,0.0106293996488746,0.0134286236689289,0.0081174933961059
All Population,Prevalence,Cameroon,Female,All ages,Conduct disorder,Percent,2023,0.0057325172200923,0.0075251877933033,0.0039069552752825
All Population,Prevalence,Cameroon,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0029693452328817,0.0076729552163948,0.0004505909677729
All Population,Prevalence,Cameroon,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0028972544547734,0.0064054880150115,0.0006918013324894
All Population,Prevalence,Cameroon,Male,All ages,Other mental disorders,Percent,2023,0.0130479068629031,0.0164982824172458,0.0100473876149914
All Population,Prevalence,Cameroon,Female,All ages,Other mental disorders,Percent,2023,0.0088613591744629,0.0115289078495424,0.0067868926955466
All Population,Prevalence,Papua New Guinea,Male,All ages,Schizophrenia,Percent,2023,0.0028494283641244,0.0035518446051276,0.0022075372143047
All Population,Prevalence,Papua New Guinea,Female,All ages,Schizophrenia,Percent,2023,0.0024679289352486,0.0031161585010143,0.0018578996068132
All Population,Prevalence,Papua New Guinea,Male,All ages,Depressive disorders,Percent,2023,0.0290494453219177,0.0402050896669531,0.0202727304380567
All Population,Prevalence,Papua New Guinea,Female,All ages,Depressive disorders,Percent,2023,0.0280575082619283,0.0378137363110757,0.020451457057559
All Population,Prevalence,Papua New Guinea,Male,All ages,Bipolar disorder,Percent,2023,0.0032330933898154,0.0042481476141145,0.0024981291024043
All Population,Prevalence,Papua New Guinea,Female,All ages,Bipolar disorder,Percent,2023,0.0032995867006981,0.0042770880799322,0.0025735659124297
All Population,Prevalence,Papua New Guinea,Male,All ages,Anxiety disorders,Percent,2023,0.0383862382224742,0.0595372984615701,0.0268225476308196
All Population,Prevalence,Papua New Guinea,Female,All ages,Anxiety disorders,Percent,2023,0.0519150149538569,0.0741772140235134,0.0379685051953941
All Population,Prevalence,Papua New Guinea,Male,All ages,Eating disorders,Percent,2023,0.0008144129610302,0.0011752727841953,0.0006178466427731
All Population,Prevalence,Papua New Guinea,Female,All ages,Eating disorders,Percent,2023,0.0018499172736745,0.0024931057308274,0.0013883702979469
All Population,Prevalence,Myanmar,Male,All ages,Depressive disorders,Percent,2023,0.0264919946125931,0.0317422881473335,0.0221690837905281
All Population,Prevalence,Myanmar,Female,All ages,Depressive disorders,Percent,2023,0.035462791461412,0.0424323208011822,0.0300025754023798
All Population,Prevalence,Myanmar,Male,All ages,Bipolar disorder,Percent,2023,0.0031587453204117,0.0040348971209161,0.0024691271529681
All Population,Prevalence,Myanmar,Female,All ages,Bipolar disorder,Percent,2023,0.0033182902901653,0.0042499452055856,0.002610627855932
All Population,Prevalence,Myanmar,Male,All ages,Anxiety disorders,Percent,2023,0.0242393661437009,0.0299978495150675,0.0187783836161864
All Population,Prevalence,Myanmar,Female,All ages,Anxiety disorders,Percent,2023,0.0387948643944425,0.0479463773485937,0.030215475901948
All Population,Prevalence,Myanmar,Male,All ages,Eating disorders,Percent,2023,0.0007904136471415,0.0011254747804265,0.0005903565241672
All Population,Prevalence,Myanmar,Female,All ages,Eating disorders,Percent,2023,0.0019242840917751,0.0025487370510433,0.0014867472349396
All Population,Prevalence,Myanmar,Male,All ages,Autism spectrum disorders,Percent,2023,0.0098846968071177,0.0153322319193586,0.0059471001600514
All Population,Prevalence,Myanmar,Female,All ages,Autism spectrum disorders,Percent,2023,0.003056002591989,0.0048551504311092,0.0017963261012171
All Population,Prevalence,Myanmar,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0092387631560215,0.0130916653700489,0.0065168761116777
All Population,Prevalence,Myanmar,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0032349633292639,0.0046241804838501,0.0022092545875286
All Population,Prevalence,Myanmar,Male,All ages,Conduct disorder,Percent,2023,0.0061506925118839,0.0080396560207785,0.0045180250763356
All Population,Prevalence,Myanmar,Female,All ages,Conduct disorder,Percent,2023,0.0026342864949328,0.0035030276416416,0.0018566179768653
All Population,Prevalence,Myanmar,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0060005648769893,0.0119231839832231,0.0023611379052101
All Population,Prevalence,Myanmar,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0096780448278495,0.0164095136959032,0.0053354069821983
All Population,Prevalence,Myanmar,Male,All ages,Other mental disorders,Percent,2023,0.0179885814957414,0.022640619019015,0.0140997864853379
All Population,Prevalence,Myanmar,Female,All ages,Other mental disorders,Percent,2023,0.0127875667257272,0.0163302353990274,0.0100449140562295
All Population,Prevalence,Eritrea,Male,All ages,Schizophrenia,Percent,2023,0.0023802589395708,0.0030090966896042,0.001779615590649
All Population,Prevalence,Eritrea,Female,All ages,Schizophrenia,Percent,2023,0.0023632490603869,0.0029771690173013,0.0018089472398943
All Population,Prevalence,Eritrea,Male,All ages,Depressive disorders,Percent,2023,0.0295851459216883,0.0353476421675573,0.0248764351006536
All Population,Prevalence,Eritrea,Female,All ages,Depressive disorders,Percent,2023,0.0400597096502513,0.0474139911473307,0.0338982706559592
All Population,Prevalence,North Macedonia,Male,All ages,Autism spectrum disorders,Percent,2023,0.0087617458789186,0.0166560058742813,0.0044645862077766
All Population,Prevalence,North Macedonia,Female,All ages,Autism spectrum disorders,Percent,2023,0.003206543742151,0.0062257944891489,0.0016307029774277
All Population,Prevalence,North Macedonia,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0066986850976192,0.009353274686737,0.0046728044169893
All Population,Prevalence,North Macedonia,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0024872243194236,0.0034113493713701,0.0017246678964684
All Population,Prevalence,North Macedonia,Male,All ages,Conduct disorder,Percent,2023,0.0051639252493536,0.0064441532851279,0.0039004453439395
All Population,Prevalence,North Macedonia,Female,All ages,Conduct disorder,Percent,2023,0.0025406117939926,0.0033545514712553,0.0017574808125665
All Population,Prevalence,North Macedonia,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0112736067189803,0.0204771080000303,0.0054146257480483
All Population,Prevalence,North Macedonia,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0094632903002661,0.0155458664500513,0.0048783428658694
All Population,Prevalence,North Macedonia,Male,All ages,Other mental disorders,Percent,2023,0.0236700500506928,0.0291096622589991,0.0185959827162588
All Population,Prevalence,North Macedonia,Female,All ages,Other mental disorders,Percent,2023,0.0164577037976289,0.0208678656485994,0.0131016421923918
All Population,Prevalence,El Salvador,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0047769718389878,0.0103083261854244,0.0014077112872851
All Population,Prevalence,El Salvador,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0039686791767115,0.0078150546319168,0.0016675623037411
All Population,Prevalence,El Salvador,Male,All ages,Other mental disorders,Percent,2023,0.0185331699614187,0.0233475993049453,0.0144123970411912
All Population,Prevalence,El Salvador,Female,All ages,Other mental disorders,Percent,2023,0.0137000172090482,0.0174626196523531,0.0107706086984479
All Population,Prevalence,United States Virgin Islands,Male,All ages,Eating disorders,Percent,2023,0.0020892763872115,0.0028012440068858,0.0015747160812199
All Population,Prevalence,United States Virgin Islands,Female,All ages,Eating disorders,Percent,2023,0.0054550259439518,0.0071688189993737,0.0042725333039596
All Population,Prevalence,Gambia,Male,All ages,Schizophrenia,Percent,2023,0.0021775477272124,0.0027653918488458,0.0016453460516765
All Population,Prevalence,Gambia,Female,All ages,Schizophrenia,Percent,2023,0.0022922155698993,0.0028703531903351,0.0017297568089038
All Population,Prevalence,Mauritius,Male,All ages,Depressive disorders,Percent,2023,0.0396231738071475,0.0503667711622236,0.0311086185218917
All Population,Prevalence,Mauritius,Female,All ages,Depressive disorders,Percent,2023,0.0697170381834981,0.0884989934677028,0.0553057110114395
All Population,Prevalence,Mauritius,Male,All ages,Bipolar disorder,Percent,2023,0.0038078674763684,0.0048434540849846,0.0030356022145243
All Population,Prevalence,Mauritius,Female,All ages,Bipolar disorder,Percent,2023,0.0038596299880462,0.004846189587252,0.0030900876783393
All Population,Prevalence,Mauritius,Male,All ages,Anxiety disorders,Percent,2023,0.0169673689939081,0.0208250070059224,0.0131543358163147
All Population,Prevalence,Mauritius,Female,All ages,Anxiety disorders,Percent,2023,0.0291254417287887,0.035687041173134,0.0221864356294814
All Population,Prevalence,Mauritius,Male,All ages,Eating disorders,Percent,2023,0.0011024148689848,0.0014836710976132,0.0008289882288219
All Population,Prevalence,Mauritius,Female,All ages,Eating disorders,Percent,2023,0.0026657553620825,0.0034644879822881,0.0020830277813374
All Population,Prevalence,Mauritius,Male,All ages,Autism spectrum disorders,Percent,2023,0.0082697756550436,0.0139398669160321,0.0051117566797169
All Population,Prevalence,Mauritius,Female,All ages,Autism spectrum disorders,Percent,2023,0.0027677115299264,0.004545822499348,0.0016428148264223
All Population,Prevalence,Mauritius,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0070726914012963,0.0098209856914379,0.0050250919277906
All Population,Prevalence,Mauritius,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0025779856321882,0.0036293986493432,0.0018081528563006
All Population,Prevalence,Mauritius,Male,All ages,Conduct disorder,Percent,2023,0.0037686705714901,0.0049250751039397,0.0027848938300743
All Population,Prevalence,Mauritius,Female,All ages,Conduct disorder,Percent,2023,0.0017686317978745,0.0023662053229059,0.0012514998056762
All Population,Prevalence,Mauritius,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0050569764609336,0.0098395063659474,0.0021025436199448
All Population,Prevalence,Mauritius,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0067929516187344,0.012203393999737,0.0035357469801785
All Population,Prevalence,Mauritius,Male,All ages,Other mental disorders,Percent,2023,0.0230834712483938,0.028766092987398,0.0181214490785011
All Population,Prevalence,Mauritius,Female,All ages,Other mental disorders,Percent,2023,0.0157852509779439,0.0201311227963441,0.0125286030483129
All Population,Prevalence,Denmark,Male,All ages,Bipolar disorder,Percent,2023,0.0071468301803057,0.0089600156460297,0.0055530956037775
All Population,Prevalence,Denmark,Female,All ages,Bipolar disorder,Percent,2023,0.0082022893212604,0.0101241254608983,0.0064682815082504
All Population,Prevalence,Denmark,Male,All ages,Anxiety disorders,Percent,2023,0.0572714378421813,0.0656039730564507,0.0504072512974914
All Population,Prevalence,Denmark,Female,All ages,Anxiety disorders,Percent,2023,0.0975611483425057,0.1114136438988893,0.0853108694712914
All Population,Prevalence,Denmark,Male,All ages,Eating disorders,Percent,2023,0.0030069972144145,0.0040598367146892,0.0022684278424462
All Population,Prevalence,Denmark,Female,All ages,Eating disorders,Percent,2023,0.0069166126677414,0.009092771571171,0.0054688268324947
All Population,Prevalence,Denmark,Male,All ages,Autism spectrum disorders,Percent,2023,0.0131038809996527,0.0171162068158444,0.0098767585731474
All Population,Prevalence,Denmark,Female,All ages,Autism spectrum disorders,Percent,2023,0.0039718967196595,0.0054183265519691,0.0027889358517417
All Population,Prevalence,Denmark,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0130069478854516,0.0178943283399143,0.0091471771512378
All Population,Prevalence,Denmark,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0061937597440013,0.0085199621120334,0.0043874565127177
All Population,Prevalence,Denmark,Male,All ages,Conduct disorder,Percent,2023,0.005382654454718,0.0066106884669479,0.0040606150468206
All Population,Prevalence,Denmark,Female,All ages,Conduct disorder,Percent,2023,0.0025594299016759,0.0033632879300155,0.0017912694827554
All Population,Prevalence,Denmark,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0051004560064842,0.0102294694377602,0.0017861338592446
All Population,Prevalence,Denmark,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0051126028607611,0.0089887197828117,0.0024568825691345
All Population,Prevalence,Denmark,Male,All ages,Other mental disorders,Percent,2023,0.0261987290486351,0.0325171965803856,0.0203652013329015
All Population,Prevalence,Denmark,Female,All ages,Other mental disorders,Percent,2023,0.0171806853552346,0.0211192941781953,0.013539475278456
All Population,Prevalence,Guinea,Male,All ages,Depressive disorders,Percent,2023,0.0251734506778567,0.029504710395488,0.0213340441141869
All Population,Prevalence,Guinea,Female,All ages,Depressive disorders,Percent,2023,0.034053113600806,0.0401383061772466,0.0290603743505209
All Population,Prevalence,Guinea,Male,All ages,Bipolar disorder,Percent,2023,0.0033574171631908,0.0044543410862241,0.0025952229018113
All Population,Prevalence,Guinea,Female,All ages,Bipolar disorder,Percent,2023,0.0037106502931808,0.0049550253622,0.0029047375904239
All Population,Prevalence,Guinea,Male,All ages,Anxiety disorders,Percent,2023,0.0722939353089391,0.1039590858195621,0.0529912118405492
All Population,Prevalence,Guinea,Female,All ages,Anxiety disorders,Percent,2023,0.1116346532998457,0.1525609355552526,0.0820028606138482
All Population,Prevalence,Guinea,Male,All ages,Eating disorders,Percent,2023,0.0007105128571271,0.0009937972462805,0.0005256724639922
All Population,Prevalence,Guinea,Female,All ages,Eating disorders,Percent,2023,0.0018878913550568,0.0024545340064521,0.0014644691418543
All Population,Prevalence,Finland,Male,All ages,Schizophrenia,Percent,2023,0.0048357706620834,0.0059648593984892,0.0038061275335978
All Population,Prevalence,Finland,Female,All ages,Schizophrenia,Percent,2023,0.0045453560019943,0.0054977372983744,0.003597221726279
All Population,Prevalence,Afghanistan,Male,All ages,Depressive disorders,Percent,2023,0.0346120775166699,0.0404189743036474,0.0293755072031656
All Population,Prevalence,Afghanistan,Female,All ages,Depressive disorders,Percent,2023,0.0487291948865268,0.0565285374117447,0.0416290379735923
All Population,Prevalence,Afghanistan,Male,All ages,Bipolar disorder,Percent,2023,0.0048281840463158,0.0065220812750164,0.0036481512112665
All Population,Prevalence,Afghanistan,Female,All ages,Bipolar disorder,Percent,2023,0.0053792999026584,0.0072496314953676,0.0041272650344641
All Population,Prevalence,Afghanistan,Male,All ages,Anxiety disorders,Percent,2023,0.0603109587207369,0.0850695671844105,0.0447899958615603
All Population,Prevalence,Afghanistan,Female,All ages,Anxiety disorders,Percent,2023,0.0699411133569845,0.0941873040629495,0.0524143891096956
All Population,Prevalence,Afghanistan,Male,All ages,Eating disorders,Percent,2023,0.0009121357966007,0.0012908896938141,0.0006629443217948
All Population,Prevalence,Afghanistan,Female,All ages,Eating disorders,Percent,2023,0.002026839011271,0.0028325777788196,0.0015405884017135
All Population,Prevalence,Afghanistan,Male,All ages,Autism spectrum disorders,Percent,2023,0.0103103709243392,0.0209030840640355,0.0053938726691195
All Population,Prevalence,Afghanistan,Female,All ages,Autism spectrum disorders,Percent,2023,0.0042422292017749,0.0087250194519162,0.0022176487865942
All Population,Prevalence,Afghanistan,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0201326819355945,0.0273135398016211,0.0144394858779654
All Population,Prevalence,Afghanistan,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0058751046617616,0.0083944447846334,0.0041658587517392
All Population,Prevalence,Timor-Leste,Male,All ages,Schizophrenia,Percent,2023,0.0028323450138676,0.0035990659282917,0.0022320461209289
All Population,Prevalence,Timor-Leste,Female,All ages,Schizophrenia,Percent,2023,0.0023746427035355,0.0029673364490662,0.0018681295527467
All Population,Prevalence,Timor-Leste,Male,All ages,Depressive disorders,Percent,2023,0.0206870499463938,0.0261671588899727,0.0159574034062546
All Population,Prevalence,Timor-Leste,Female,All ages,Depressive disorders,Percent,2023,0.0290315508819101,0.0367800399239657,0.0228484951671614
All Population,Prevalence,Timor-Leste,Male,All ages,Bipolar disorder,Percent,2023,0.002724733268731,0.0035482217165653,0.0021307897554438
All Population,Prevalence,Timor-Leste,Female,All ages,Bipolar disorder,Percent,2023,0.0027963796298972,0.003622684313828,0.0021516608836241
All Population,Prevalence,Libya,Male,All ages,Bipolar disorder,Percent,2023,0.0070227730957761,0.0090209422376901,0.0055725018202132
All Population,Prevalence,Libya,Female,All ages,Bipolar disorder,Percent,2023,0.0074338167365498,0.0094720096444717,0.0058366872029203
All Population,Prevalence,Libya,Male,All ages,Anxiety disorders,Percent,2023,0.0512456146414264,0.0658635424438574,0.0405766683280313
All Population,Prevalence,Libya,Female,All ages,Anxiety disorders,Percent,2023,0.0748149616486835,0.0920908908040185,0.0580954546592678
All Population,Prevalence,Libya,Male,All ages,Eating disorders,Percent,2023,0.0020527303181478,0.0028146957364281,0.0014855509394138
All Population,Prevalence,Libya,Female,All ages,Eating disorders,Percent,2023,0.0043785814109211,0.0057565953685545,0.0032363344847415
All Population,Prevalence,Libya,Male,All ages,Autism spectrum disorders,Percent,2023,0.0103912268016113,0.0164427558159884,0.0060159440725675
All Population,Prevalence,Libya,Female,All ages,Autism spectrum disorders,Percent,2023,0.004245835125115,0.0068232652280779,0.0024528117010799
All Population,Prevalence,Libya,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.017277850376097,0.0230941427813366,0.0126554766969372
All Population,Prevalence,Libya,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.005168654889752,0.0072288865536549,0.0037173049295816
All Population,Prevalence,Libya,Male,All ages,Conduct disorder,Percent,2023,0.0058853420258246,0.0077194319335412,0.0043906649947645
All Population,Prevalence,Libya,Female,All ages,Conduct disorder,Percent,2023,0.0024549789285788,0.0033064850759793,0.0016953299957956
All Population,Prevalence,Libya,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0072246766926093,0.013720339186137,0.0028195887896559
All Population,Prevalence,Libya,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0059689501488802,0.0108188933221037,0.0028199980415283
All Population,Prevalence,Libya,Male,All ages,Other mental disorders,Percent,2023,0.0200800780492938,0.0254049690594411,0.015677179227087
All Population,Prevalence,Libya,Female,All ages,Other mental disorders,Percent,2023,0.0131435589231429,0.0168239115287798,0.0103024650224512
All Population,Prevalence,Guinea,Male,All ages,Autism spectrum disorders,Percent,2023,0.0115884828154285,0.0255580462945797,0.0053862237951217
All Population,Prevalence,Guinea,Female,All ages,Autism spectrum disorders,Percent,2023,0.0043216936401742,0.0092433649631913,0.0020386144367732
All Population,Prevalence,Guinea,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0150068328983675,0.0207908458553208,0.0100884185795533
All Population,Prevalence,Guinea,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0073223911141885,0.010446050989087,0.0049510195678926
All Population,Prevalence,Guinea,Male,All ages,Conduct disorder,Percent,2023,0.0109793223396153,0.0138459141581287,0.0084022401341722
All Population,Prevalence,Guinea,Female,All ages,Conduct disorder,Percent,2023,0.0057241352746865,0.0075040626963215,0.003913739778696
All Population,Prevalence,Guinea,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0027348495058896,0.0071135279989197,0.0003115563937404
All Population,Prevalence,Guinea,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.002655424641158,0.0064716731509109,0.0004826328418637
All Population,Prevalence,Guinea,Male,All ages,Other mental disorders,Percent,2023,0.0120503602789561,0.0151666030813232,0.0093106538255916
All Population,Prevalence,Guinea,Female,All ages,Other mental disorders,Percent,2023,0.0086911248514812,0.0112855939744352,0.0066584716633876
All Population,Prevalence,Timor-Leste,Male,All ages,Anxiety disorders,Percent,2023,0.019984322136413,0.0251392635455231,0.0156084627483552
All Population,Prevalence,Timor-Leste,Female,All ages,Anxiety disorders,Percent,2023,0.0310989727777028,0.038096274626952,0.0242835514885585
All Population,Prevalence,Timor-Leste,Male,All ages,Eating disorders,Percent,2023,0.0007048096828236,0.0009734397434888,0.0005234385340228
All Population,Prevalence,Timor-Leste,Female,All ages,Eating disorders,Percent,2023,0.0017839360501048,0.0023534380990052,0.0013462643536141
All Population,Prevalence,Timor-Leste,Male,All ages,Autism spectrum disorders,Percent,2023,0.0104925636679038,0.0168691283692125,0.0062025319982697
All Population,Prevalence,Timor-Leste,Female,All ages,Autism spectrum disorders,Percent,2023,0.0033274365956246,0.0054587538098655,0.0019199069821876
All Population,Prevalence,American Samoa,Male,All ages,Schizophrenia,Percent,2023,0.0036149792668494,0.0044158041149869,0.0028413261156324
All Population,Prevalence,American Samoa,Female,All ages,Schizophrenia,Percent,2023,0.0031835126018715,0.003935660676576,0.0024959319121905
All Population,Prevalence,Armenia,Male,All ages,Eating disorders,Percent,2023,0.0011219017565657,0.0015912514277327,0.0008249778066398
All Population,Prevalence,Armenia,Female,All ages,Eating disorders,Percent,2023,0.002361588242516,0.0031749098662732,0.0017794752650201
All Population,Prevalence,Ghana,Male,All ages,Depressive disorders,Percent,2023,0.037362930551091,0.0454821157923691,0.0303950854783863
All Population,Prevalence,Ghana,Female,All ages,Depressive disorders,Percent,2023,0.0515006271113891,0.0618240228816745,0.0428684953760708
All Population,Prevalence,Ghana,Male,All ages,Bipolar disorder,Percent,2023,0.0040640500372798,0.0053908182354821,0.0031667135469097
All Population,Prevalence,Ghana,Female,All ages,Bipolar disorder,Percent,2023,0.0042711832909041,0.0056254915709377,0.0033070639825769
All Population,Prevalence,Ghana,Male,All ages,Anxiety disorders,Percent,2023,0.0459496707037008,0.0637446590064825,0.0343464250220624
All Population,Prevalence,Ghana,Female,All ages,Anxiety disorders,Percent,2023,0.075278642229398,0.1022702695288179,0.0558051018545101
All Population,Prevalence,Ghana,Male,All ages,Eating disorders,Percent,2023,0.0010307259814103,0.0014107317578317,0.0007792046781479
All Population,Prevalence,Ghana,Female,All ages,Eating disorders,Percent,2023,0.0025345304621744,0.0033846112906305,0.00194364170676
All Population,Prevalence,Albania,Male,All ages,Other mental disorders,Percent,2023,0.0236871751145588,0.029169181061444,0.0186738035754339
All Population,Prevalence,Albania,Female,All ages,Other mental disorders,Percent,2023,0.0165196581503164,0.0210056407197264,0.0131443341968824
All Population,Prevalence,Ghana,Male,All ages,Autism spectrum disorders,Percent,2023,0.0119581142102726,0.0236874898965689,0.0057799483360613
All Population,Prevalence,Ghana,Female,All ages,Autism spectrum disorders,Percent,2023,0.0043941661941347,0.0086631175439954,0.0021332821208963
All Population,Prevalence,Ghana,Male,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0144515486888537,0.0200774278470018,0.0096298766120361
All Population,Prevalence,Ghana,Female,All ages,Attention-deficit/hyperactivity disorder,Percent,2023,0.0069640320198625,0.0098494371544486,0.0047481014028541
All Population,Prevalence,Ghana,Male,All ages,Conduct disorder,Percent,2023,0.0095352710756339,0.0120179784643799,0.0073114798774151
All Population,Prevalence,Ghana,Female,All ages,Conduct disorder,Percent,2023,0.0050430884115826,0.0066366378986068,0.0034442792875604
All Population,Prevalence,Ghana,Male,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0027875729458393,0.0076579895766819,0.0003872445413446
All Population,Prevalence,Ghana,Female,All ages,Idiopathic developmental intellectual disability,Percent,2023,0.0027664026267721,0.0061870828585879,0.0007462263440879
All Population,Prevalence,Ghana,Male,All ages,Other mental disorders,Percent,2023,0.0149750072594183,0.0188510674287576,0.0115374632811963
